time,20sim,fmu,cohla,d-20sim-fmu,d-fmu-cohla,d-20sim-cohla,offset-20sim-cohla,target
3519,17.6502083450028,17.9616,17.961626,0.311391654997202,2.59999999983052E-05,0.3114176549972,0.3114176549972,18
3522,17.6580875392096,17.9506,17.950648,0.292512460790402,4.79999999996039E-05,0.292560460790401,0.292560460790401,18
3525,17.6659612635625,17.9397,17.939677,0.273738736437497,2.2999999998774E-05,0.273715736437499,0.273715736437499,18
3528,17.6738295218589,17.9287,17.928715,0.2548704781411,1.50000000012085E-05,0.254885478141102,0.254885478141102,18
3531,17.6816923178933,17.9178,17.91776,0.236107682106699,3.99999999984857E-05,0.2360676821067,0.2360676821067,18
3534,17.6895496554577,17.9068,17.906812,0.2172503445423,1.19999999981246E-05,0.217262344542299,0.217262344542299,18
3537,17.6974015383415,17.8959,17.895872,0.198498461658502,2.80000000003611E-05,0.198470461658502,0.198470461658502,18
3540,17.7052479703315,17.8849,17.88494,0.179652029668503,3.99999999984857E-05,0.179692029668502,0.179692029668502,18
3543,17.7130889552116,17.874,17.874015,0.160911044788399,1.50000000012085E-05,0.1609260447884,0.1609260447884,18
3546,17.7209244967633,17.8631,17.863098,0.1421755032367,1.9999999985032E-06,0.142173503236702,0.142173503236702,18
3549,17.7287545987655,17.8522,17.852188,0.123445401234498,1.20000000016773E-05,0.123433401234497,0.123433401234497,18
3552,17.7365792649945,17.8413,17.841287,0.1047207350055,1.29999999991526E-05,0.104707735005501,0.104707735005501,18
3555,17.7443984992237,17.8304,17.830392,0.086001500776302,8.00000000111822E-06,0.085993500776301,0.085993500776301,18
3558,17.7522123052243,17.8195,17.819505,0.0672876947757,4.99999999803435E-06,0.067292694775699,0.067292694775699,18
3561,17.7600206867644,17.8086,17.808626,0.048579313235599,2.60000000018579E-05,0.048605313235601,0.048605313235601,18
3564,17.76782364761,17.7978,17.797754,0.029976352389998,4.5999999997548E-05,0.02993035239,0.02993035239,18
3567,17.7756211915241,17.7869,17.78689,0.0112788084759,9.99999999962142E-06,0.011268808475901,0.011268808475901,18
3570,17.7834133222672,17.776,17.776033,0.007413322267201,3.29999999983954E-05,0.007380322267203,-0.007380322267203,18
3573,17.7912000435971,17.7652,17.765184,0.026000043597101,1.59999999986837E-05,0.0260160435971,-0.0260160435971,18
3576,17.7989813592694,17.7543,17.754342,0.044681359269401,4.20000000005416E-05,0.0446393592694,-0.0446393592694,18
3579,17.8067572730365,17.7435,17.743508,0.063257273036499,7.99999999756551E-06,0.063249273036501,-0.063249273036501,18
3582,17.8145277886486,17.7327,17.732682,0.081827788648599,1.80000000007396E-05,0.0818457886486,-0.0818457886486,18
3585,17.8222929098532,17.7219,17.721863,0.100392909853198,3.70000000025072E-05,0.100429909853201,-0.100429909853201,18
3588,17.8300526403951,17.7111,17.711051,0.118952640395097,4.90000000006319E-05,0.119001640395098,-0.119001640395098,18
3591,17.8378069840166,17.7002,17.700247,0.1376069840166,4.70000000021287E-05,0.137559984016598,-0.137559984016598,18
3594,17.8455559444575,17.6895,17.689451,0.156055944457503,4.90000000006319E-05,0.156104944457503,-0.156104944457503,18
3597,17.8532995254547,17.6787,17.678662,0.174599525454703,3.79999999999825E-05,0.174637525454703,-0.174637525454703,18
3600,17.8610377307429,17.6679,17.66788,0.193137730742901,1.99999999992428E-05,0.1931577307429,-0.1931577307429,18
